id	filename	md5	size	state
4adae1df-2e0b-4fd6-9eb4-3a5d41712468	86804d13-b05b-4c23-8e83-653fc4212de7.FPKM-UQ.txt	a17a38ddd0eda7609c63c0038ca547b5	1669278	live
ea66bebb-4fb8-41b6-8786-60c52be93898	7e145f1d-1807-4615-95b5-2684ccbcb348.FPKM-UQ.txt	71b8609158b05abb3491f796a34627bb	1657846	live
baa5e054-05a1-424e-bb7b-2f2825091027	78541992-59e2-451b-90e0-862353e74f93.FPKM-UQ.txt.gz	0a5a0db5b00ed54f12865ea2a7ae65a0	536202	live
b4a459a6-8f08-4db7-8fd2-2bd92897c87b	d243d87d-34f1-48d8-a4d4-3b6d13b5a88e.FPKM-UQ.txt.gz	cb025cdbe13a5c31fdc658339f170567	542151	live
93011908-a10d-49bc-9c65-92c87402c234	a9cda68e-2f29-424c-a9d4-1e31fd1a7d8f.FPKM-UQ.txt.gz	1cc279559454bccac4fc20a1635e8768	514626	live
662bd1d9-9d18-4165-b531-ce1885d694ca	3ede672e-3b3d-4409-b3c4-c6f81ac399ce.FPKM-UQ.txt.gz	768f2ff83ab49c85f8acc19aea564973	534845	live
a64ee009-6e89-4d22-a396-c5ea975592ee	55b43c54-6b47-4a91-944d-ed5dd0d82bf8.FPKM-UQ.txt.gz	40d83610bbae6dcf8973590c226d4d04	529785	live
f528dee2-37c9-4ff2-9900-9810699aaebe	5ab34710-1f4d-4d31-b60e-e2bda7309dba.FPKM-UQ.txt.gz	3335a6989695a22e64cfeac1a1b86bf2	491117	live
769db033-e970-4664-a23a-ac15fb50c76b	bc171956-ada6-4488-882a-8e61e6466b02.FPKM-UQ.txt.gz	297e095925372a177cc0c9674d8e9496	497459	live
8951de29-f37e-455a-828e-dfd10d4550d0	0a393cef-3d96-434d-9bac-349ea165bf73.FPKM-UQ.txt.gz	a6a4778664eae5485e6c7bf2a9376809	513379	live
f57ee5f7-ebd3-48a0-af2a-0754e2e4e118	ce63f5a8-8633-4782-b2d1-0979431449f5.FPKM-UQ.txt.gz	e41c07846e30585aee4120cee5a113d6	530988	live
84a85d50-8cb6-452d-a5b4-c4a144a74a29	ae2fe0b0-d379-412f-9a8a-85195542d4c1.FPKM-UQ.txt.gz	ad4cb2040cbbed2d7fe4858ea8fafa55	493381	live
f01cd2fe-4ec3-45dd-8a30-4125dc2c0999	53cd4bb4-5c52-46b6-a37c-c442b536c5e4.FPKM-UQ.txt.gz	1a7fe6627b39b3f1a0677366556773c3	528751	live
0cb77624-b1dd-4a8d-b024-31108047d571	f99e2b20-96d7-49f3-bdd2-7a1cf2fa6208.FPKM-UQ.txt	9ce694ab0c470fbcec5a2bec8648cbd6	1677949	live
64f70d73-cd55-4411-9819-c50b644718a2	4f7835b5-4c46-4954-847c-6e7a73827b14.FPKM-UQ.txt.gz	655178c161bd5613c73edae4b1321785	522970	live
e7299634-e6ba-497a-80c8-c09a88b857ef	f5b7df2d-6f28-4d84-b6d7-2112c4ce1412.FPKM-UQ.txt.gz	01bbc0e89845ca2d035dcca178e2b0db	541989	live
f1ee7e95-5391-4ade-8fb5-7d4b22b2226f	e871f1f5-3aec-4f7c-b5f0-f843b6ee5699.FPKM-UQ.txt.gz	428c82ddaefee32bda60afd65ff8fbaf	501414	live
472ddd93-8b4a-4c5b-9a82-2ce8030f846e	6ae8bc40-ca9f-4b71-a809-4d70396b116a.FPKM-UQ.txt	eec75d9b2be4b92b609195f65e39a87e	1718136	live
d568a3c8-2051-48e7-920e-0aae0ee4baa3	285adbc3-f40c-42af-ba6f-186db64ab2f8.FPKM-UQ.txt.gz	983e21f4eedc49acb2f2497e18663aa0	522382	live
54b511c0-d483-4f93-829a-381989c4f51d	917433c2-79da-4146-bd0b-4c79f5dfb1d0.FPKM-UQ.txt.gz	22b777c6ee0c900b589cfd5bf28807de	496445	live
a8d2a592-7df4-4719-ad34-e2bc032487c0	657800a4-3bb0-4fef-8462-17a3565eb5b5.FPKM-UQ.txt.gz	007098823a3818360a5a19e4b0fb5bc8	514018	live
62e8e80c-ec75-4512-9e02-bebecc122316	5ea8eb81-9496-41a1-b4d5-8c544782ad44.FPKM-UQ.txt.gz	9237931fd8495a44b95044a05d81dc27	515945	live
002d70f6-b854-46a4-b9c6-ed277e047fe9	dd9c6986-44e3-4fea-b819-01aba752a6a2.FPKM-UQ.txt.gz	9faa98decaf27ddf9d76eb255f3c809f	501924	live
a79d206e-e6fd-4cc4-b584-c2c3acad7fe4	dc91834c-347b-4e02-afe5-480d4d7f40e7.FPKM-UQ.txt.gz	6818667d74783c8ef9eb3390c1d1b251	521600	live
01d49ad3-88c9-4510-b488-dbf6a0cc0953	d04892ff-0ddc-45d1-93a7-abe21c67eb94.FPKM-UQ.txt.gz	c4f12c48d6c137250fae65b50f736b47	528300	live
47304a77-f2f7-4e4a-bbd1-867bca543e51	33c9525a-7684-4e3b-8446-24c66b73e19a.FPKM-UQ.txt.gz	3e4d2013e496d9cac57d4b6a601bf63a	526741	live
421774a7-a3e6-48a3-8cc2-020ade587463	8e24367d-a474-4be9-be51-b951ba1af051.FPKM-UQ.txt	6b6e20364277898ba136e1795471aa47	1718549	live
cae17ae5-9bb1-4277-bd18-362016c00e7b	c53d0865-4412-44e8-8c5d-798d7866e32c.FPKM-UQ.txt.gz	3052e432f7dc5b7cbaac5249ff282194	542902	live
4ec9592b-8bff-4864-b466-28333552ddbc	70feda2e-27ef-4350-a1d9-587b40562e88.FPKM-UQ.txt.gz	6d68c88c85495c72f21ed209558c399c	512172	live
ea6c7b1c-030d-4e9b-b2d4-4a427a216c46	1ecf2ab6-9aea-4178-81f0-3c486bf51e9e.FPKM-UQ.txt.gz	111811bbc3cb59c747fb859fa76698fa	530563	live
84974311-3da6-478b-bc6c-a5f865e5fa3b	5eb226d1-f3b3-4b1b-b3d6-cc173b52468e.FPKM-UQ.txt.gz	0fe84c25559b2382184ffc5357ae3d38	523916	live
0437e904-34d7-4a79-9929-0a131acc2a12	4d337bb6-8e53-4142-8c22-432bce3e754d.FPKM-UQ.txt.gz	3de4782f9e4dd6c6db06314d23ccc0e6	508848	live
44c472a5-7466-4e3a-8ee2-f64fa521b81e	70129edf-3380-48eb-8a5c-1230a92ec6c9.FPKM-UQ.txt.gz	be0d71d4b1cbdf044787dba702813de0	521452	live
6b14236c-6555-472a-8cd2-a10dd30008ee	0c754f0b-7476-48d6-a197-d391c4a5515d.FPKM-UQ.txt.gz	ab99245283f389a12eeee39f5906bb55	527877	live
bbe64c73-7260-48b2-9722-8e88a6df25b1	8ec5dd32-aab9-4c78-a5c2-dc9e0d55af65.FPKM-UQ.txt	6450a97c880f69ad1aed25c4cc246d68	1673573	live
cd595abc-55bc-4ec2-80ac-fa21176871a6	7a23fe15-8c58-4f21-a834-461aab30539b.FPKM-UQ.txt.gz	8f3f8f778b6aa60ba25239607c9c8585	550212	live
dfbd4a7a-a7c6-4d0e-9b0c-7d5d9435eb0f	f8b65272-4e65-4d31-9454-ca9b635ebaad.FPKM-UQ.txt.gz	d9d77641948194e99d7f74f15c864944	521555	live
ad5ceda6-8e12-444b-b356-775eb57b4595	7d528b37-b4a2-496f-8b4a-6735f1ae756d.FPKM-UQ.txt.gz	1fb095b84114f33a469e987dd0d5242f	542584	live
caaa66aa-f9ea-4e82-ad82-0ac3f50fe48d	3c8bec5b-51a7-49c8-994f-2fcc069df868.FPKM-UQ.txt.gz	d4a0d7e6d58b15c159f946b89052b52b	505781	live
042dc701-4f05-4d21-a5a8-008efa891b7e	12d875a9-d386-44ab-bd96-6095119be049.FPKM-UQ.txt.gz	dde16f746175dff9c9117b9038ea21a0	532353	live
1bd419eb-349c-4358-80e3-2ca5fba1417d	b9e52e4e-4f2b-446d-8065-b399f9fec644.FPKM-UQ.txt.gz	b5a153c3bbb4995568b79d6f9a18b813	535693	live
390576ed-d03d-44d6-8490-310e23ab61b0	046e804d-03d5-49c7-abcc-01af7f5a9208.FPKM-UQ.txt.gz	3d539c038ef88b3f538d24aa4c6ac1b3	536280	live
2c9f3631-f04b-49a4-a381-1c623238dcc3	7d07636d-e4cb-4642-83ee-c04b21d15227.FPKM-UQ.txt.gz	af1d54f2c0a5c0d837f30639453c9630	536911	live
0024bbc6-a956-47f3-a926-3dbe50c27ead	0e94f470-f240-474e-867d-bde7c803b6a4.FPKM-UQ.txt.gz	9703e828d8acdc3b7c317964638c4b89	512774	live
48875338-b9d6-4efd-934d-a54bb48b3014	9df25fe5-9aa3-4097-ad77-dd0139716b59.FPKM-UQ.txt	6a502dc2d66f15d5196ce120374f0181	1732647	live
e5a98b1c-d0a1-4882-abe3-acfdac88bd9a	af1619c5-6441-4cf7-bb16-cd2be1473e5d.FPKM-UQ.txt.gz	266b3520dbeeb8a6435937cdcc3cf21f	512540	live
d44a75df-0671-4c6d-aba1-d4424f3a1ef2	bad9e56b-33e3-4637-8c99-3f7be4359ed6.FPKM-UQ.txt.gz	6978e9bbe4e08d37888258342822fbcb	484195	live
8e5a5994-0f4d-4ba6-992c-7e724b36fda1	e2471e44-3677-40cd-9768-a71301fa2e53.FPKM-UQ.txt	70ae8c938155b615f1580b80fe29cc9b	1717450	live
3776780e-8542-4700-9618-059387ff8fa9	9a682812-c92f-4e5b-866e-df0dcc0ad197.FPKM-UQ.txt.gz	24f0725bb1e0546a6dce7b5b0c07ecad	483444	live
4fd1bd55-f215-4a81-984c-1daca449600e	0717d8b6-62aa-496e-9b0e-9ef841dec86e.FPKM-UQ.txt.gz	767a53f9acd84aa5d3839f48a239bb44	500961	live
d18c531f-96d4-4cfa-a97f-2fe37f5a7fb4	f6e23a88-e899-4ce4-87b1-e68c7fa87a4f.FPKM-UQ.txt.gz	775292c3be05f4e6ae45978fe42a6b2f	482176	live
ec13ad48-d980-435e-8214-e07c00a5e448	2a135d37-b0d3-4f1e-a428-a11df2bb005f.FPKM-UQ.txt.gz	e66947ce68444b2f149cd4daf581f761	528056	live
f984c938-ca64-4027-9464-c3108bb03856	43612767-3b0f-4786-9d02-ff6c2e4cda55.FPKM-UQ.txt.gz	977721e6bdd20085068ff30c48174f46	457054	live
04f1f625-2ec8-4855-a37d-b2f4cfa909af	17efc0b6-ff4d-4988-9cdd-7bf0d74ebfd7.FPKM-UQ.txt.gz	59f17bce7480a82e2dac9067b4803cdf	529914	live
11d30b3e-ff8b-4e34-95ee-1ae90b3b5a79	4c3a2685-1eb3-4224-9872-fb62fe1faffe.FPKM-UQ.txt.gz	fff72d4decc24249868ee0f65c1455d8	480687	live
57b3ec07-6a6b-403c-808b-9c6ee7928d39	b1272d0a-2b51-49da-8f60-10891ea2cafc.FPKM-UQ.txt.gz	846c30538d20a40a107f4c1fe0652e10	497316	live
51e0b620-da1b-4b8d-b87d-b79bb6947a33	c671ff06-4e17-4137-93d6-a6fe850a26be.FPKM-UQ.txt.gz	11861b08c94eb6ec44818b8b2486ec3d	516409	live
d5889bae-661a-42ae-af0a-d45b2e365437	3200a1cc-3cca-4355-aa21-c63bc3f63995.FPKM-UQ.txt.gz	9ee051ca6ba299313675d6a6ffe347c7	532251	live
eae1bbc3-d336-4f05-93dd-09aa56f2b933	f80f0289-1000-410f-9ff5-5c31916d7a7a.FPKM-UQ.txt.gz	69d13992d17a944db4d8fbe131e3c346	522188	live
e2447a61-285d-412d-a2c7-a4f40d81a3af	7960712d-2f72-474a-8e87-4c0610343ea7.FPKM-UQ.txt.gz	5b6ade1c4adcb13ce295496dcc185ccb	516319	live
98d624c6-e002-4af9-9249-e752000ad8ea	81cc4c97-7c6d-4af6-a482-d5882694e787.FPKM-UQ.txt.gz	9826b5c3f7f50180faf3ee6c9187dfc6	516445	live
84026904-e534-4f16-82b0-9a0a7dacb70b	cd622462-0fa9-45eb-8500-d7330159e91c.FPKM-UQ.txt.gz	3530eeabfa5785d748dd6f220421bd5f	502295	live
9a61bb52-1288-4d03-a972-f0831a2e9b33	6e40a1e7-9ff6-455f-8f70-77611a66088e.FPKM-UQ.txt.gz	113266adc86072e64e910e324f405263	546197	live
ac0b1b5b-9a77-4ccf-88f1-d217e42a7eb3	6497c746-ded0-46b3-88cc-d2cf2efe17a5.FPKM-UQ.txt.gz	70be389bda268e2fbb36afaf3708c37e	524490	live
b640c28a-3f11-45bf-9a6c-f38211dcdd21	4640600f-7406-484d-9c2e-535abba8c2ff.FPKM-UQ.txt.gz	36c99423eb9040c3fd193dc392497e13	518513	live
252e83e0-92bd-44da-8bf4-ceaf44432d76	960fa206-af01-4f92-b066-4e899fe356fb.FPKM-UQ.txt.gz	a5c8b556212adf7a07902890a8d6ad27	531455	live
653d83a2-5055-420d-a25f-eacd1c9d82fe	7c152b1c-7911-4c3c-bf6d-68431ec92f6d.FPKM-UQ.txt.gz	2ee13bf871f1daac24f86e1a8d1a0f55	532526	live
c8ba73d4-9ae4-498b-81b9-da83761b67be	d0744791-f4c0-45c7-b233-c6512f3c766b.FPKM-UQ.txt.gz	c73867213c31816f548a4f07f3f2aead	535671	live
98e70b10-be6a-43d9-8c8e-0c7354e4d625	e6f0f18e-2e3b-430d-a51a-180daa250e0c.FPKM-UQ.txt.gz	e0bc1624720b17839561d09d17061512	509533	live
ec142f9c-2927-48cc-9e41-b6e556e2d051	a1ca5d5d-d468-476a-99be-0d6ea90f6533.FPKM-UQ.txt.gz	df3892ef0611a8290105d83140ece60f	566667	live
24ecbf87-3348-4b45-997a-42de003fce6d	271dabcc-3b9e-4ebd-9a93-ca2ee6b9d863.FPKM-UQ.txt	e7114235e2481c51e1ca69a695da529e	1722230	live
8aad3f57-6b77-4a4d-b59c-1f9d0184040b	a46cf4f7-9fc3-4761-9b11-caa3aa17479b.FPKM-UQ.txt.gz	98e4b1379b13241b1d71833382b76d38	519028	live
c3883df8-fffa-4066-939c-025102fa0e75	32884be7-c25f-42be-a0ae-c4b124094b52.FPKM-UQ.txt.gz	e2ac8a22382cf66d10e18c2ace774ce7	488622	live
a38209f6-e182-4a42-91ab-ef893f05b661	b4ef118e-7fd2-4434-9dc7-e19c8a9b9e17.FPKM-UQ.txt.gz	60a80ae89e93f02facf250dfa06410f8	524537	live
2eb703a9-00af-474b-afc3-5ecff87b8153	8583bc3e-f4ee-4364-b77a-2026c9a88a91.FPKM-UQ.txt.gz	d00af4ec17019738add9fc32d6aaabdb	507967	live
e7a0281f-44cf-4c0d-92a1-4456db533668	9969efbc-02d3-4e2c-af46-f7883296fe42.FPKM-UQ.txt.gz	63b724c8d37bf4708188fb70f4ef1526	533508	live
fcbd56e6-d5bc-4c43-bba2-7d6a326adabc	3f7b7f18-4219-40d6-b721-d73aa934f6f7.FPKM-UQ.txt	738ee6f903cd6ffea644ac68e0f9ba29	1693384	live
7fed44e6-5788-4184-908f-e2af4a1376fa	7cd30f34-de43-428b-972e-e24f89a8cc60.FPKM-UQ.txt.gz	b4b8138f1ce7164d921234e4dd756ea8	505659	live
9cdd0ca9-dc8b-4d62-97c2-58de183816b8	72bb9902-d411-494f-98ca-0e273967b96a.FPKM-UQ.txt.gz	8cd1c26cd86d15a0e4c0f716d0070d15	539809	live
4953b595-a9a8-43af-aba3-bf272225fec5	2595e8b7-3239-4dbb-aa9e-12aabadc80c8.FPKM-UQ.txt.gz	b5f24d2d4b32f1d077e35340926cbcf2	528202	live
1af12665-932f-4191-a9b1-d148f28ef2c0	0ffb5d54-6522-4074-9c41-8371f284d1dc.FPKM-UQ.txt.gz	c26f786d701401e7249c29ca7cfda074	557285	live
c227d23f-ac73-4cd6-b2c3-c13919b08543	15a8de4a-d360-45ee-8fd6-a069f9b33305.FPKM-UQ.txt.gz	4815bbd09da998e1a9bf9e5d97ef766d	530822	live
b9153156-5f88-409a-a2a9-d7277ac432e5	c97e243f-1a56-4a5c-89e2-81638c7b4d29.FPKM-UQ.txt.gz	345a46c79e9db49e832633786b31ab89	486951	live
74d2b710-bacf-4645-b56f-cc2d8e0152ec	4b166b22-9296-4a85-91ee-7887393e4b08.FPKM-UQ.txt.gz	eaf8f3d25f40b66610ae8ec99f44925d	508280	live
b151de46-d546-4fdf-9aae-069024113166	951db72b-e8ae-45bb-9a2b-3ba452b9e111.FPKM-UQ.txt.gz	7ae5f3b622e8eef67b311fa317101ea7	519797	live
7c673096-fb06-48bb-856c-e808d8939437	0b716d72-8978-47e3-9598-9bad87a71c29.FPKM-UQ.txt	b0dbbcff32bd13f5972db903ac1e5eaf	1690077	live
e4667b00-e9b1-470c-a99a-903c56ab0a76	c23368b8-76dc-44da-b80e-0a9a32b0ddd3.FPKM-UQ.txt.gz	90c9adc3d83f98985369f15a484b0477	528804	live
0f7be02f-7f87-40b4-a387-1830e0e0868c	43b0eb35-8278-440a-a743-fd91ca544b1b.FPKM-UQ.txt.gz	862af6558f6087a41dc136e1fdb79e9d	556238	live
7922f23d-b9d2-4223-90ab-c24adcdc41ae	3d1478fd-c9d0-4faa-b18c-1aea688017ad.FPKM-UQ.txt.gz	78c0300914439547877e18d367588f88	542367	live
edf313d1-9c5d-4638-b529-71d0c6233570	b5514b40-5b8b-4faf-a202-49438c386032.FPKM-UQ.txt.gz	90ddeb127f7b77c64856b296c9734c53	464606	live
41e014ac-1987-4ce5-826b-7248e8a1ade4	e6ab235f-c889-4f82-9086-1fb34e08fc63.FPKM-UQ.txt.gz	bb76206b99f3b6842da78dcde01c4e25	507138	live
5a0088ea-5efa-45f4-a806-75ee9ec243a3	be44f03f-bf32-4625-b004-abfa9eea64b5.FPKM-UQ.txt.gz	f35f30b58499248f593ee7dec7abb9ec	539533	live
d9d8286d-a299-477d-8335-5f1d0bd8bab4	4d0f4fee-5ce4-4124-a602-baff910ebd51.FPKM-UQ.txt.gz	24434b15f2bd98134bf633693388d2ef	510880	live
e023d500-82e4-4d12-8622-080a6ad9e85c	1bcf1bb6-a0ae-4251-b4e5-61696e4cc3ab.FPKM-UQ.txt.gz	61f690266e92cf2a6b066c1052506048	542358	live
a316421c-04e7-4ea7-9a27-4fa3294cae8d	a7288950-b8b0-4e3e-8ff3-6a1ef519eddf.FPKM-UQ.txt.gz	c6a80f7290ca0b243201833a7755f0cf	444439	live
173e7cfe-e94d-4207-a0b1-eb04d416d9c5	fe1c1277-6311-426e-a79b-0ef7d3915d1f.FPKM-UQ.txt.gz	edfcc1ce12a9ac85774072a267a25e12	488045	live
9c942cdb-c013-4a79-a114-dd5be6feb6c5	df7aea5f-dfad-440a-a1f4-f79e4bd5e803.FPKM-UQ.txt.gz	42ae3738e441f359af7081dd913acf93	508614	live
36628e85-0dbb-448b-9670-f55ad8f00921	c44ae73b-6096-494b-b0f3-595373f99ee8.FPKM-UQ.txt.gz	b11166e55e1231bf01de0b21ddd01ad0	516366	live
e354732a-ab11-4fca-9fb0-ec9170bdd0b9	ac6dbd3b-d3fc-4126-b637-e6be2e7454db.FPKM-UQ.txt.gz	f6522d501bec773cd9f748a56f85ef06	557988	live
cbf1aeac-7d4b-4375-be99-38e6c29b51fd	6f384ab7-32ac-4599-94f4-314b6d21b86d.FPKM-UQ.txt.gz	a5dddbb80332a330150f7752138b8038	481417	live
9d529837-c624-470e-89dc-062fd7e46304	2145ebc8-5ed7-4a70-bf17-0198874e2ffe.FPKM-UQ.txt	7b7db3a2ea13d8baba72984bcdfb3f47	1699668	live
4ecdee20-3a9d-4b4b-bca1-6e753a682eb9	13cdd61f-3aae-46cc-beae-af27862ab950.FPKM-UQ.txt	8489d6bac9d275ca1382f35a3041e07e	1720025	live
e7e1065a-6ecc-4935-95cd-654b165203fa	915a4567-eef9-4cd4-be85-c6516b5e1cdc.FPKM-UQ.txt.gz	55f34ebc8639b92c60bc2fa10b01a2cd	517931	live
52454ab2-f26f-46a2-a568-4364d80790db	268c6151-2651-40b7-a298-2a22891b6cef.FPKM-UQ.txt.gz	8aa6332a0ac24dcbb3b5650c3f5ce73c	502741	live
81ad7e04-711f-4fad-adfd-a35f93c7c1dd	2267f936-c5fb-4786-a44e-fac92b5e5084.FPKM-UQ.txt.gz	67399694e1829fb63e1655425868d46f	474882	live
c515c03d-db74-413c-bd58-cca163a1be64	43b9b0af-ba53-4e7c-90c8-8663b581e523.FPKM-UQ.txt.gz	fa87a7a92024af5c38f8867bf6ce6d16	529569	live
02ab2f95-023b-492e-8dc9-20b4f52f209f	b1d5c444-da0d-4360-bd45-31c94217adfc.FPKM-UQ.txt.gz	45d6b0fcc30607948a53bda71ac7a58b	547204	live
6fe6c4ca-7b7b-4ed9-b58d-fc41123f4978	ddcfa6fc-4b82-4c8e-a53d-49b50cf3480e.FPKM-UQ.txt.gz	6193c5c635d118ba34bf65f848dec1cf	521888	live
51fd3dd3-4fe2-4a58-be9b-851c20294572	446c42bb-1495-4986-a4fc-e1f3acde0834.FPKM-UQ.txt.gz	2cba8d7d2dee4a801f1e1d8c26bbf70d	521654	live
404696b2-3f39-408b-b5bb-ad76c96d8d5d	276e88b0-deb7-452f-9499-bd770c72f0cc.FPKM-UQ.txt.gz	dc7e3d46e47c9027d95959c05d15c05a	543163	live
c0fe855c-e0dc-43f5-b909-9569d161dcbb	8abb55cb-7c9b-484f-9333-bf52deee1ae8.FPKM-UQ.txt.gz	d6842310c7c83a93d49099857b2b907a	526227	live
5f894bf9-9f34-4f1b-9b8e-515c2b8f3f65	28d20ee4-53ef-4064-92c5-02d7bc9d4f09.FPKM-UQ.txt.gz	20f55d55d7642a85977618fc743be137	523596	live
419f12ef-cb80-4265-bf50-ca719cd6c24b	aa77a3af-80ce-44d2-b227-faec0f734468.FPKM-UQ.txt.gz	32f0b22192fd9d5db4adb2242726cede	560475	live
df0c79f3-90ea-4481-be61-38d67131b73b	0801eab4-8909-4a14-ad1b-e3c21a921db1.FPKM-UQ.txt.gz	cfed302d0f61f2e8db9af463d49bf17b	489044	live
